8, 242, 338.90625, 340.3125
8, 243, 340.3125, 341.71875
8, 244, 341.71875, 343.125
8, 245, 343.125, 344.53125
8, 246, 344.53125, 345.9375
8, 247, 345.9375, 347.34375
8, 248, 347.34375, 348.75
8, 249, 348.75, 350.15625
8, 250, 350.15625, 351.5625
8, 251, 351.5625, 352.96875
8, 252, 352.96875, 354.375
8, 253, 354.375, 355.78125
8, 254, 355.78125, 357.1875
8, 255, 357.1875, 358.59375
8, 256, 358.59375, 360
7, 1, 0, 2.8125
7, 2, 2.8125, 5.625
7, 3, 5.625, 8.4375
7, 4, 8.4375, 11.25
7, 5, 11.25, 14.0625
7, 6, 14.0625, 16.875
7, 7, 16.875, 19.6875
7, 8, 19.6875, 22.5
7, 9, 22.5, 25.3125
7, 10, 25.3125, 28.125
7, 11, 28.125, 30.9375
7, 12, 30.9375, 33.75
7, 13, 33.75, 36.5625
7, 14, 36.5625, 39.375
7, 15, 39.375, 42.1875
7, 16, 42.1875, 45
7, 17, 45, 47.8125
7, 18, 47.8125, 50.625
7, 19, 50.625, 53.4375
7, 20, 53.4375, 56.25
7, 21, 56.25, 59.0625
7, 22, 59.0625, 61.875
7, 23, 61.875, 64.6875
7, 24, 64.6875, 67.5
7, 25, 67.5, 70.3125
7, 26, 70.3125, 73.125
7, 27, 73.125, 75.9375
7, 28, 75.9375, 78.75
7, 29, 78.75, 81.5625
7, 30, 81.5625, 84.375
7, 31, 84.375, 87.1875
7, 32, 87.1875, 90
7, 33, 90, 92.8125
7, 34, 92.8125, 95.625
7, 35, 95.625, 98.4375
7, 36, 98.4375, 101.25
7, 37, 101.25, 104.0625
7, 38, 104.0625, 106.875
7, 39, 106.875, 109.6875
7, 40, 109.6875, 112.5
7, 41, 112.5, 115.3125
7, 42, 115.3125, 118.125
7, 43, 118.125, 120.9375
7, 44, 120.9375, 123.75
7, 45, 123.75, 126.5625
7, 46, 126.5625, 129.375
7, 47, 129.375, 132.1875
7, 48, 132.1875, 135
7, 49, 135, 137.8125
7, 50, 137.8125, 140.625
7, 51, 140.625, 143.4375
7, 52, 143.4375, 146.25
7, 53, 146.25, 149.0625
7, 54, 149.0625, 151.875
7, 55, 151.875, 154.6875
7, 56, 154.6875, 157.5
7, 57, 157.5, 160.3125
7, 58, 160.3125, 163.125
7, 59, 163.125, 165.9375
7, 60, 165.9375, 168.75
7, 61, 168.75, 171.5625
7, 62, 171.5625, 174.375
7, 63, 174.375, 177.1875
7, 64, 177.1875, 180
7, 65, 180, 182.8125
7, 66, 182.8125, 185.625
7, 67, 185.625, 188.4375
7, 68, 188.4375, 191.25
7, 69, 191.25, 194.0625
7, 70, 194.0625, 196.875
7, 71, 196.875, 199.6875
7, 72, 199.6875, 202.5
7, 73, 202.5, 205.3125
7, 74, 205.3125, 208.125
7, 75, 208.125, 210.9375
7, 76, 210.9375, 213.75
7, 77, 213.75, 216.5625
7, 78, 216.5625, 219.375
7, 79, 219.375, 222.1875
7, 80, 222.1875, 225
7, 81, 225, 227.8125
7, 82, 227.8125, 230.625
7, 83, 230.625, 233.4375
7, 84, 233.4375, 236.25
7, 85, 236.25, 239.0625
7, 86, 239.0625, 241.875
7, 87, 241.875, 244.6875
7, 88, 244.6875, 247.5
7, 89, 247.5, 250.3125
7, 90, 250.3125, 253.125
7, 91, 253.125, 255.9375
7, 92, 255.9375, 258.75
