-1.78846153846, 1.01325984131E-15, 34.5
-1.46280573011, -0.844551282051, 34.75
-0.794871794872, -1.37675833422, 35
-2.73779212309E-16, -1.49038461538, 35.25
0.695512820513, -1.20466354244, 35.5
1.11861614655, -0.645833333333, 35.75
1.19230769231, 0, 36
0.946521354777, 0.546474358974, 36.25
0.496794871795, 0.860473958888, 36.5
5.47558424619E-17, 0.894230769231, 36.75
-0.397435897436, 0.688379167111, 37
-0.602331771222, 0.347756410256, 37.25
-0.596153846154, 3.37753280437E-16, 37.5
-0.430236979444, -0.248397435897, 37.75
-0.198717948718, -0.344189583555, 38
-5.47558424619E-17, -0.298076923077, 38.25
0.099358974359, -0.172094791778, 38.5
0.0860473958888, -0.0496794871795, 38.75
-1.30173649637E-14, -8.37340777491E-30, 39
